mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
67.92489142417908,6.776195788075029,0.0703059196472168,0.0017806549133291725,relu,0.31622776601683794,"(356, 356, 356)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 1e-06}",0.8106834249803613,0.8378588052754072,0.833398361295357,0.834862385321101,0.8496383707651314,0.8332882695274716,0.01266242129478414,2107,0.8595671656020594,0.8501529051987768,0.8353599691179309,0.8433872502378688,0.8437440668312133,0.8464422713975699,0.00806799277479997
7.548107624053955,1.7356145085789414,0.06954870223999024,0.0010133414372649782,relu,0.31622776601683794,"(356, 356, 356)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.001}",0.933428775948461,0.9441340782122905,0.94953802416489,0.9636871508379888,0.9509906152241919,0.9483557288775645,0.009838995940866513,92,0.9696758452422448,0.9510051344530503,0.9742030747850257,0.9778008119547378,0.9825282631038027,0.9710426259077722,0.010871527314372005
9.015968942642212,3.4569684427811778,0.06706204414367675,0.0038108884261967386,relu,0.31622776601683794,"(356, 356, 356)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.002}",0.933428775948461,0.9435168738898757,0.9428571428571428,0.9682758620689654,0.9260728452939055,0.9428303000116701,0.014262886636086575,341,0.967758755540106,0.9839388473761059,0.9519094766619518,0.9794941900205058,0.9637623936123542,0.9693727326422048,0.011433824674619956
7.03133978843689,1.9686486083204202,0.06693296432495117,0.003314849963210865,relu,0.31622776601683794,"(356, 356, 356)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.004}",0.9591129591129591,0.9359886201991465,0.925524222704266,0.9573128061581526,0.9426661976785086,0.9441209611706066,0.012750488340126001,281,0.968025510643799,0.9662373825269753,0.9583734992551047,0.960891908370351,0.9700329118309372,0.9647122425254334,0.004390624985366846
6.106793355941773,0.4912700543961027,0.0653003215789795,0.003005444432109646,relu,0.31622776601683794,"(356, 356, 356)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.008}",0.9476274165202109,0.9212996389891697,0.940843074743181,0.9632199861207495,0.9542302357836339,0.945444070431389,0.014156762421731566,208,0.9694880193070161,0.9557366990972039,0.9560583559011094,0.9686746987951808,0.9680823458178358,0.9636080237836693,0.006312215746455379
10.129971361160278,2.815478420021569,0.06571049690246582,0.0020549500863049548,relu,0.31622776601683794,"(356, 356, 356)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.016}",0.9421720733427363,0.9299680056878777,0.9451715599575522,0.9650445510623716,0.9170872386445565,0.9398886857390188,0.016026640704795193,500,0.9665080051925573,0.9694682675814751,0.9564004185559819,0.9677032468088752,0.9386152748037115,0.9597390425885202,0.011500132159406462
7.589173173904419,1.740904755502612,0.06782016754150391,0.0028925779833924308,relu,0.31622776601683794,"(356, 356, 356)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.032}",0.9271240668325632,0.9083607155896313,0.9318996415770608,0.9641873278236915,0.9366819950477538,0.9336507493741402,0.018038408167443856,897,0.9528121191015149,0.9463276836158192,0.9575694080670508,0.9635412198678905,0.9492836424364948,0.953906814617754,0.006103305028163397
10.115364837646485,4.01472793129901,0.06690783500671386,0.0036146670842125187,relu,0.31622776601683794,"(356, 356, 356)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.064}",0.9224137931034483,0.8656829360575103,0.9507165326808807,0.8528072837632777,0.9242913527090062,0.9031823796628246,0.03746675931203361,1833,0.9574375489598747,0.8785520022507738,0.9707542329399692,0.8413819431189158,0.9474804826117814,0.9191212419762629,0.05025457882597352
7.674631404876709,2.4509686670285245,0.06044182777404785,0.005363693128138732,relu,0.31622776601683794,"(356, 356, 356)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (356, 356, 356), 'MLP__learning_rate_init': 0.128}",0.07325049051667756,0.8760207869339274,0.0882543802725503,0.8549382716049383,0.7977392006459427,0.5380406259948072,0.37428213784155123,2532,0.10534767946041432,0.8977574370709381,0.12476129853596435,0.8614561437034206,0.7872860635696821,0.5553217244680839,0.36128849305800903
2.496252727508545,2.167498018225785,0.01863436698913574,0.0035852286925317873,relu,0.1,"(178,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 1e-06}",0.49273144605967867,0.40907343329488655,0.3655650754793962,0.4538137217324646,0.4046692607003891,0.42517058745336306,0.04385690044968039,2619,0.4626060138781804,0.40902845927379783,0.4316574639155284,0.4200272744983441,0.4114374939006538,0.4269513410933009,0.019510280003417643
1.4910905838012696,0.5657715095389745,0.013953399658203126,0.0035763618535861893,relu,0.1,"(178,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.001}",0.8997410284868665,0.9101620029455082,0.8597842835130971,0.9027007029226785,0.898411525674178,0.8941599087084656,0.017663074127439816,1902,0.9717671662600209,0.9591818742836992,0.9114296214626976,0.9135938359933958,0.9466274614630669,0.9405199918925762,0.024220736851460947
1.478717851638794,0.3092878678257596,0.011344194412231445,0.000329938856634409,relu,0.1,"(178,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.002}",0.9169387014871236,0.9113553113553113,0.893553223388306,0.9466950959488274,0.9359570661896244,0.9208998796738386,0.018690860737042625,1514,0.981067125645439,0.960056184707225,0.9449156325328095,0.9744747351970827,0.9745416630463116,0.9670110682257735,0.013012053000300488
1.1091719150543213,0.169378017624403,0.010788631439208985,0.0008576930871336761,relu,0.1,"(178,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.004}",0.9187432286023834,0.9163636363636363,0.9303661162957645,0.9362920544022907,0.9400070997515088,0.9283544270831167,0.009370077903384786,1199,0.9662138627655869,0.9665038381018842,0.9657933675689789,0.9507123263428016,0.9774475071286616,0.9653341803815826,0.008519202938836167
1.1071043491363526,0.24212104656950897,0.011122465133666992,0.0007716737511743695,relu,0.1,"(178,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.008}",0.9127127852227453,0.9126142595978062,0.9218581202736765,0.9426842292630828,0.9328621908127209,0.9245463170340064,0.011728345905065624,1386,0.9594950026301947,0.9686659144171511,0.9492122172343985,0.9509700176366842,0.9676638422963859,0.9592013988429627,0.008109446259915271
0.799293851852417,0.05216464865491993,0.011020660400390625,0.0005925967332678601,relu,0.1,"(178,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.016}",0.9124591354885578,0.9098837209302325,0.9164538489602334,0.9418439716312057,0.9145329967544176,0.9190347347529294,0.011611782491248258,1542,0.9461300309597522,0.9382407985028073,0.9401282965074839,0.9502996122664787,0.945216390831047,0.9440030258135138,0.004332671168986152
1.1765703678131103,0.4804234507032587,0.010849618911743164,0.0001280721583346074,relu,0.1,"(178,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.032}",0.9142033165104542,0.9321492007104796,0.9156102861282145,0.9376770538243627,0.9296464823241161,0.9258572678995255,0.00932168570766558,1307,0.9411764705882353,0.9474421864050455,0.9380735988594849,0.9435063212801698,0.9585317288546447,0.9457460611975159,0.007086810421063183
1.1715158462524413,0.5062985842046743,0.010041189193725587,0.0003716272050848352,relu,0.1,"(178,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.064}",0.9021462349945434,0.8855646970830218,0.9122040072859745,0.9174179588892896,0.9374570446735395,0.9109579885852738,0.017134468227303756,1708,0.9308131241084167,0.8983207233806975,0.9255901624629744,0.9177723621265457,0.9638390198247255,0.927267078380672,0.02135853221930985
0.7470016002655029,0.0606151137231252,0.01067180633544922,0.0004674056333691928,relu,0.1,"(178,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178,), 'MLP__learning_rate_init': 0.128}",0.8795497185741088,0.8596558317399619,0.8835642081617371,0.8996692392502756,0.8911764705882355,0.8827230936628637,0.013427641545603396,1956,0.9141400345989257,0.8792452830188677,0.8748233964396722,0.9108766824299744,0.9133715116807563,0.8984913816336393,0.017608407768416403
1.1603225708007812,0.5452253423020296,0.01116023063659668,0.0018770493052419192,relu,0.1,"(89,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 1e-06}",0.6,0.6391259815636736,0.6140904311251314,0.5888181174805378,0.5685714285714285,0.6021211917481541,0.023747315676390397,2447,0.5974345457740292,0.5979599015124869,0.6080393189397929,0.6041014946124436,0.6069253523577519,0.6028921226393009,0.004434751464764561
1.4079731941223144,0.2382515036598663,0.009391880035400391,0.0005014215730389344,relu,0.1,"(89,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.001}",0.9042709867452136,0.8925373134328359,0.9059955588452998,0.9206117989803352,0.9132020423048869,0.9073235400617143,0.0093898746263523,1771,0.9590705043570108,0.9631190727081138,0.9580246913580247,0.9267894402612719,0.9568904593639576,0.9527788336096756,0.013163424492760123
1.15472092628479,0.20557574983415178,0.009014463424682618,0.0010840371173669835,relu,0.1,"(89,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.002}",0.9183673469387755,0.8994787788533135,0.9225172790105493,0.9188002926115582,0.9304316803424901,0.9179190755513372,0.01018558576388277,1574,0.9644296478009461,0.9636523266022827,0.9712593624804041,0.9455388180764775,0.9764379764379765,0.9642636262796174,0.01047067160648984
0.9393995761871338,0.2195635807076812,0.008580827713012695,0.00041493120681006495,relu,0.1,"(89,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.004}",0.9254054054054054,0.9157856361647831,0.9206117989803352,0.9299638989169675,0.9268292682926829,0.9237192015520348,0.004982157248469935,1422,0.9608684233563862,0.9782082324455207,0.9482375921157773,0.9561837455830389,0.9607584935475375,0.9608512974096521,0.009820017321665814
0.8457173824310302,0.13556323432075582,0.008503961563110351,0.00040715967032996605,relu,0.1,"(89,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.008}",0.9329529243937232,0.9250720461095101,0.9322337755467909,0.9498233215547702,0.9285714285714285,0.9337306992352447,0.008525356943686958,891,0.9634782608695653,0.9593267882187938,0.9560101852664851,0.9754749568221072,0.9653123634775012,0.9639205109308906,0.006622893611615494
0.8879528999328613,0.29095993015681193,0.008774042129516602,0.0005825989100791517,relu,0.1,"(89,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.016}",0.9286474973375933,0.9167883211678832,0.9413447782546496,0.9265291349981903,0.9286993908993193,0.9284018245315272,0.007823674052712165,1197,0.9571639586410635,0.9562455892731121,0.9657582110412299,0.9379260853964836,0.9473590767865069,0.9528905842276792,0.009482904696191535
0.786378002166748,0.2315024278350754,0.00846724510192871,0.0001601886439835803,relu,0.1,"(89,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.032}",0.9221902017291066,0.9341402634389463,0.8935064935064935,0.9420084865629419,0.9281138790035588,0.9239918648482094,0.01659628578027139,1411,0.9451715599575522,0.9588538481698261,0.921879243233457,0.9433362753751104,0.9431384724563115,0.9424758798384515,0.011839808164518267
0.6464290142059326,0.03643877956843452,0.008757925033569336,0.0008413917465436802,relu,0.1,"(89,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.064}",0.9155937052932761,0.9102844638949672,0.8872348343877932,0.9318996415770608,0.9184549356223176,0.912693516155083,0.014590601873531964,1677,0.936290038718761,0.9190562613430127,0.9009637448370813,0.9355896163728182,0.9408853936555625,0.9265570109854471,0.014784443555455534
0.8373737812042237,0.24677249458566064,0.009211492538452149,0.001161691363493291,relu,0.1,"(89,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89,), 'MLP__learning_rate_init': 0.128}",0.9146953405017921,0.9022336140607836,0.9527777777777778,0.9145329967544176,0.9269662921348315,0.9222412042459206,0.017154993244054992,1464,0.9370764762826719,0.9359807675184756,0.9467743335938178,0.9175064657094443,0.9516240497581203,0.9377924185725061,0.011724362286889889
12.657441902160645,6.169230308705292,0.02042384147644043,0.0006808988582750146,relu,0.1,"(356,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 1e-06}",0.5168820341809087,0.5960159362549802,0.6341670199236965,0.6431501230516818,0.6078514140987759,0.5996133055020085,0.04475418285668087,2456,0.540296052631579,0.5213764337851929,0.6787238366185735,0.6567225594074684,0.6420161123734766,0.6078269989632581,0.06421862942871541
3.565938186645508,1.0350766063295886,0.019066429138183592,0.0006292659493420708,relu,0.1,"(356,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.001}",0.9068825910931175,0.9202766654532217,0.938819320214669,0.9492007104795737,0.9160305343511451,0.9262419643183454,0.01549152885184319,1291,0.9723526343244654,0.9730294066469461,0.9838098518773682,0.9768610798162752,0.9609272104662393,0.9733960366262588,0.007445116575404634
2.1492123126983644,0.22405506692326196,0.018347978591918945,0.0008932969632494759,relu,0.1,"(356,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.002}",0.9046040515653776,0.8994434137291281,0.9235251274581209,0.9371182177506289,0.9364739471805853,0.9202329515367681,0.01572379072287339,1526,0.9585934065934066,0.9630931458699472,0.9699720670391061,0.9581936849532545,0.9714484679665738,0.9642601544844578,0.005560104119334673
1.7493652820587158,0.2146606444719017,0.01932072639465332,0.0014334743016905325,relu,0.1,"(356,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.004}",0.9236285406955898,0.9318996415770608,0.9244186046511627,0.9339080459770115,0.9395017793594306,0.9306713224520512,0.005977614423993483,1064,0.9706213710026866,0.9629047743737454,0.9572107765451664,0.939618928347795,0.9675165909884738,0.9595744882515735,0.010954569130368819
1.8278582572937012,0.26160741193041337,0.018480682373046876,0.0011752053822956883,relu,0.1,"(356,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.008}",0.9118718135469773,0.9147005444646098,0.9337175792507204,0.9559748427672956,0.9353233830845772,0.930317632622836,0.01599406947012402,1090,0.9609525477149361,0.9550453065892496,0.9623320748090263,0.9615317667536988,0.964988677930674,0.960970074759517,0.003268727536737499
1.5990221977233887,0.2707837107605614,0.01984124183654785,0.0033476997249335164,relu,0.1,"(356,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.016}",0.9186465082793377,0.9286474973375933,0.9237472766884531,0.9472944483485595,0.9240551042034616,0.928478166971481,0.009926605032869613,1191,0.9526985519964897,0.9590319792566984,0.9456937161141232,0.9482001755926251,0.9536836637520562,0.9518616173423986,0.004623495732991434
2.0968084812164305,0.2770488488017216,0.017607355117797853,0.0006149010231766374,relu,0.1,"(356,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.032}",0.9129649693029975,0.8938216796152424,0.9446598519562919,0.9146207401978746,0.9250535331905781,0.918224154852597,0.016622941480798615,1563,0.9417998763578557,0.9431878895814783,0.9540834209603924,0.924952242336032,0.945608167576131,0.9419263193623779,0.009498188918746577
1.6146894454956056,0.4699151349305394,0.019705772399902344,0.002598234818629944,relu,0.1,"(356,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.064}",0.9194444444444445,0.8599846977811783,0.9303661162957645,0.9306930693069306,0.9136248644741598,0.9108226384604954,0.02624296389316918,1709,0.9397175335859456,0.8982013721490822,0.9363142424512337,0.9451123889179299,0.9310004486316734,0.9300691971471731,0.016582002924698865
1.5618492603302,0.25002230309180457,0.016636037826538087,0.0011782468217828048,relu,0.1,"(356,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (356,), 'MLP__learning_rate_init': 0.128}",0.9035025017869907,0.8869309838472834,0.9161849710982659,0.9029411764705881,0.9135446685878963,0.9046208603582049,0.010299192253341829,1807,0.916215015548645,0.9181501028714555,0.9292208949901943,0.8991588871429892,0.9319903734735716,0.9189470548053711,0.011621968029067346
1.2833718299865722,0.1538399911416742,0.02399868965148926,0.0008976508883863497,relu,0.1,"(178, 178)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 1e-06}",0.3840579710144928,0.4444444444444445,0.36483309826046073,0.43913235945108453,0.3631205673758865,0.3991176881092738,0.03564746735360396,2681,0.41421596457363463,0.39763958238765323,0.4151370949467483,0.37909859807670027,0.39812806757219493,0.4008438615113863,0.013218238049089403
2.4303643703460693,0.7363984921712751,0.027868986129760742,0.0020888509975119734,relu,0.1,"(178, 178)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.001}",0.9179375453885258,0.925524222704266,0.9484827099505998,0.9473312124425592,0.9479606188466947,0.937447261866529,0.013059802206120547,661,0.9751536663492338,0.9753557792433184,0.9845626072041166,0.9474986742089447,0.9870441870441871,0.9739229828099601,0.014051186287570195
2.0100142478942873,0.6260889032277843,0.02700977325439453,0.0019072870685655306,relu,0.1,"(178, 178)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.002}",0.9384998222538217,0.9286993908993193,0.9410092395167022,0.9543859649122807,0.9493407356002775,0.9423870306364803,0.008907172564094344,374,0.9878403836273335,0.9658774373259053,0.9852689277149708,0.9768203360620423,0.9720393330483112,0.9775692835557127,0.008156231483773533
1.8890020370483398,0.6122517111052315,0.026484346389770506,0.0023653364680948537,relu,0.1,"(178, 178)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.004}",0.9081557678177811,0.9379900213827512,0.9083607155896313,0.9605584642233856,0.9440113394755493,0.9318152616978197,0.020605489780898233,990,0.9474152504671235,0.9780304988369088,0.9374167776298269,0.9719042663891779,0.9778008119547378,0.962513521055555,0.016855077963406455
2.4008649826049804,0.502647435062474,0.025367593765258788,0.00047974360177026044,relu,0.1,"(178, 178)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.008}",0.9410102437301306,0.9338078291814946,0.9420135183208823,0.9656607700312174,0.950439367311072,0.9465863457149594,0.010899298940152354,150,0.985655737704918,0.9715370018975332,0.9682194166303874,0.9749375592110928,0.9761145123738898,0.9752928455635642,0.005870786264021942
1.91521258354187,0.6070703874104387,0.02465505599975586,0.001236725853667187,relu,0.1,"(178, 178)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.016}",0.9300998573466477,0.9092896174863389,0.9557645419714385,0.950439367311072,0.9433170048985304,0.9377820778028055,0.01664360669596388,640,0.9675127783071992,0.9563846558066211,0.9734725312339553,0.9636537958685609,0.9624319889455047,0.9646911500323683,0.005661307282401269
2.2250102043151854,0.5602236351308976,0.025571537017822266,0.001621721334156314,relu,0.1,"(178, 178)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.032}",0.9338078291814946,0.9226361031518625,0.9492474623731186,0.9469617140850017,0.9274537695590328,0.9360213756701019,0.010507992739124233,762,0.9620650562483648,0.9624112246665513,0.95699111962389,0.9610276885687006,0.946244152175832,0.9577478482566677,0.006067130765034943
2.4583224296569823,0.7533008273928352,0.024230051040649413,0.0013819387093696124,relu,0.1,"(178, 178)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.064}",0.914450035945363,0.9065489330389992,0.9339521599428775,0.9042709867452136,0.9313517338995045,0.9181147699143916,0.012368422119128357,1569,0.9511811023622047,0.9366341942979712,0.9478672985781991,0.9104737469073582,0.955640936081034,0.9403594556453534,0.01621130806784752
2.596187162399292,0.3727943512081562,0.024715137481689454,0.0030206445973195535,relu,0.1,"(178, 178)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (178, 178), 'MLP__learning_rate_init': 0.128}",0.8967032967032967,0.8993733873940287,0.9103549213318699,0.9126142595978062,0.9242801279772486,0.9086651986008499,0.009916663931032639,1748,0.9329529243937232,0.9452674532067773,0.9113462240058372,0.9179016274206746,0.9286543441378694,0.9272245146329764,0.011827451647681604
0.8280972957611084,0.07801027528841191,0.023719310760498047,0.002143359173524247,relu,0.1,"(89, 89)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 1e-06}",0.2512892639474918,0.24003750586029066,0.28769017980636236,0.26853146853146853,0.2679245283018868,0.2630945892895,0.01630230561804357,2787,0.2671631370723761,0.26828698293993924,0.252986647926915,0.26371556392747825,0.26433158201984824,0.26329678277731133,0.005429472551832352
1.8682184219360352,0.21764024396294132,0.01946544647216797,0.0015224092269950534,relu,0.1,"(89, 89)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.001}",0.9303661162957645,0.9220732149329467,0.9299638989169675,0.9594405594405594,0.9386742289968096,0.9361036037166095,0.012796000649770493,752,0.978238341968912,0.9629175067940738,0.969823826966684,0.9843723166752533,0.9871288827870259,0.9764961750383897,0.00902245739080919
1.0275129795074462,0.1400145980851259,0.02041621208190918,0.0009993573752191932,relu,0.1,"(89, 89)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.002}",0.9315657470440701,0.9205081669691471,0.9301655867530597,0.9441876999644508,0.9298369950389795,0.9312528391539415,0.007563639973382474,1026,0.9794373225501162,0.9566981215274716,0.9631312248820548,0.9514391665195127,0.9612023767913317,0.9623816424540974,0.00943280397930299
1.328207015991211,0.419612808989758,0.0189910888671875,0.0011012478095413548,relu,0.1,"(89, 89)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.004}",0.9320943531093638,0.9448373408769448,0.949438202247191,0.9496810772501771,0.9458128078817734,0.9443727562730901,0.0064325078508017455,262,0.9839498755471634,0.9678875195278599,0.9641220714100458,0.9800707445431801,0.9768885822697482,0.9745837586595995,0.007448891060136891
1.66294207572937,0.45027085691753294,0.01943230628967285,0.0018977175861679446,relu,0.1,"(89, 89)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.008}",0.9366548042704627,0.9288281811646297,0.9573361082206036,0.9667590027700832,0.9239598278335724,0.9427075848518702,0.01657236731745526,349,0.9860481040828555,0.9837698583082868,0.9750276996505582,0.983741228820811,0.9534740001765694,0.9764121782078161,0.012072930871057243
1.2163703441619873,0.2558923695168989,0.019437646865844725,0.0011042026615023521,relu,0.1,"(89, 89)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.016}",0.9440113394755493,0.9507165326808807,0.9436619718309859,0.9509700176366842,0.9393401915572899,0.9457400106362781,0.0044806914284902626,194,0.9674159261195331,0.9804022250748823,0.9668737060041408,0.9674839158407232,0.965168048886949,0.9694687643852458,0.005530367314027666
0.9746294021606445,0.15230047235796695,0.01927800178527832,0.0010495285985209868,relu,0.1,"(89, 89)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.032}",0.9375220614189905,0.9446391030133147,0.9252669039145908,0.9484391441599438,0.9388615600843289,0.9389457545182337,0.00789536077144148,555,0.9677308024158758,0.9722507708119218,0.940598403088532,0.9540771782783307,0.957211328976035,0.9583736967141391,0.011098656184720734
1.3393651008605958,0.3178986562640199,0.019435644149780273,0.0007323851178800473,relu,0.1,"(89, 89)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (89, 89), 'MLP__learning_rate_init': 0.064}",0.9459365190094174,0.9215406562054209,0.9145329967544176,0.9536423841059603,0.9195402298850575,0.9310385571920547,0.015669954925503958,1045,0.965352449223417,0.9396491228070176,0.9430006166857545,0.9550160967545462,0.9467079098541759,0.9499452390649822,0.00925001419437527
