mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3084873199462891,0.06356768109736173,0.0017364501953125,8.321148611289869e-05,1024,{'MLP__max_iter': 1024},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.31386218070983884,0.06555235789411747,0.0016739845275878906,7.840853074222178e-05,2048,{'MLP__max_iter': 2048},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.32027649879455566,0.06712760023972966,0.0018659591674804687,4.477869065397304e-05,2100,{'MLP__max_iter': 2100},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.32057981491088866,0.06705615528282481,0.0016497135162353515,0.0001263142982127936,2200,{'MLP__max_iter': 2200},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.31528940200805666,0.06481099641123493,0.0015456676483154297,5.8940236151774664e-05,2300,{'MLP__max_iter': 2300},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.3145154476165771,0.0933689566298505,0.0016643524169921875,0.00012989935165185626,2400,{'MLP__max_iter': 2400},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.3139350891113281,0.07336286886521644,0.0018105030059814454,8.059442346363961e-05,2500,{'MLP__max_iter': 2500},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.3106242179870605,0.06912972977475325,0.0017609119415283204,0.00010930927900620518,2600,{'MLP__max_iter': 2600},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.3190664768218994,0.07573899274499862,0.0018024921417236328,0.00012074599661941306,2700,{'MLP__max_iter': 2700},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.28958683013916015,0.053146672360111745,0.001713132858276367,0.00012536724496064916,2800,{'MLP__max_iter': 2800},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.2701242446899414,0.057245278383557044,0.0013297557830810546,9.776657269214273e-05,2900,{'MLP__max_iter': 2900},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
0.26217098236083985,0.05972816374193161,0.0014934539794921875,0.00016997676338300176,3000,{'MLP__max_iter': 3000},0.6424027591492624,0.6948936577888484,0.7415501053841733,0.6587032361274405,0.6385087600948286,0.67522528497772,0.03869361151703346,2,0.6685361477040155,0.7209873117907621,0.8181973230328712,0.7395048284265519,0.6926279545029335,0.7279707130914269,0.05119418521521879
