mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09833207130432128,0.005459154333259507,0.006735467910766601,0.0009693977061529993,0.251,balanced,-1,0.03000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.03000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10057010650634765,0.007641019966613159,0.006185674667358398,0.0004709183421005068,0.251,balanced,-1,0.04000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10043277740478515,0.0033343889600391066,0.007631921768188476,0.0017292572786845853,0.251,balanced,-1,0.050000010000000004,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.050000010000000004}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09481878280639648,0.005210560918074391,0.006871318817138672,0.0008147283361059549,0.251,balanced,-1,0.06000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09982681274414062,0.004867218033190013,0.006770944595336914,0.0010505310735631902,0.251,balanced,-1,0.07000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.07000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10261645317077636,0.003976388587489293,0.0072018146514892575,0.0010765242541511707,0.251,balanced,-1,0.08000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0979771614074707,0.006901863863206261,0.007517528533935547,0.0011641924424582524,0.251,balanced,-1,0.09000000999999999,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.09000000999999999}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.43691520690918,0.746080839550268,0.00440058708190918,0.00013358783405682242,0.251,balanced,109,1e-08,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 1e-08}",0.5,0.5179381443298969,0.5607779578606159,0.5376257545271631,0.5056669572798606,0.5244017627995073,0.022299411891976092,17,0.6353128736548426,0.6138147566718994,0.6080063416567578,0.6049960967993755,0.6336712383224011,0.6191602614210553,0.012845880578365705
3.6025241374969483,0.6796774312267029,0.004710102081298828,0.0006360537555941853,0.251,balanced,109,0.01000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.01000001}",0.4973730297723292,0.5181518151815181,0.5537459283387622,0.5376257545271631,0.5058874836458787,0.5225568022931303,0.02064619770765753,27,0.6353128736548426,0.6144791053560918,0.6111221056797942,0.6064503556464971,0.6335057699960206,0.6201740420666493,0.011913258302295423
3.474571180343628,0.6398278656947477,0.004586601257324218,0.00024514135695657437,0.251,balanced,109,0.020000010000000002,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.020000010000000002}",0.4943032427695005,0.5181518151815181,0.5537459283387622,0.5376257545271631,0.5058874836458787,0.5219428448925645,0.021417207604380664,29,0.6350852697716167,0.6144791053560918,0.6111221056797942,0.6064503556464971,0.6335057699960206,0.6201285212900041,0.011855620995917774
3.456499481201172,0.6135132732067323,0.004609346389770508,0.0002896876196371106,0.251,balanced,109,0.03000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.03000001}",0.4943032427695005,0.5181518151815181,0.5537459283387622,0.5376257545271631,0.5058874836458787,0.5219428448925645,0.021417207604380664,29,0.6350852697716167,0.6144791053560918,0.6111221056797942,0.6064503556464971,0.6335057699960206,0.6201285212900041,0.011855620995917774
3.3238906383514406,0.7363380324056027,0.004623985290527344,0.0004040738617334123,0.251,balanced,109,0.04000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.04000001}",0.4943032427695005,0.5181518151815181,0.5537459283387622,0.5429718875502009,0.5058874836458787,0.5230120714971721,0.02228916625033519,25,0.6350852697716167,0.6144791053560918,0.6111221056797942,0.6072298548182793,0.6335057699960206,0.6202844211243606,0.011678532472704365
3.1124932289123537,0.5799154999587572,0.004693937301635742,0.0007094835608472407,0.251,balanced,109,0.050000010000000004,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.050000010000000004}",0.5004374453193351,0.5181518151815181,0.5537459283387622,0.5429718875502009,0.5084893339138006,0.5247592820607234,0.02035606167656989,16,0.6381539685697235,0.6144791053560918,0.6111221056797942,0.6072298548182793,0.6337342212503727,0.6209438511348523,0.012538859809033588
3.028053045272827,0.4242668322969549,0.0047637939453125,0.0006110641186967473,0.251,balanced,109,0.06000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.06000001}",0.5004374453193351,0.5181518151815181,0.5537459283387622,0.5429718875502009,0.5147826086956522,0.5260179370170938,0.01948716486375262,11,0.6381539685697235,0.6144791053560918,0.6111221056797942,0.6072298548182793,0.6330476380306956,0.6208065344909169,0.012401038962743985
3.021842527389526,0.43919826746851875,0.004701852798461914,0.0003072196719083843,0.251,balanced,109,0.07000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.07000001}",0.5004374453193351,0.5181518151815181,0.5537459283387622,0.5429718875502009,0.5147826086956522,0.5260179370170938,0.01948716486375262,11,0.6381539685697235,0.6144791053560918,0.6111221056797942,0.6072298548182793,0.6330476380306956,0.6208065344909169,0.012401038962743985
2.797014045715332,0.3554136498381377,0.005748128890991211,0.0017805799379573641,0.251,balanced,109,0.08000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.08000001}",0.5004374453193351,0.5181518151815181,0.5522875816993466,0.5429718875502009,0.5104895104895104,0.5248676480479821,0.019638148107712864,15,0.6381539685697235,0.6144791053560918,0.6086611044894716,0.6072298548182793,0.6342731453709258,0.6205594357208984,0.013067913750947725
2.755204916000366,0.583231062226457,0.0049075126647949215,0.0006485167073059864,0.251,balanced,109,0.09000000999999999,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.09000000999999999}",0.5004374453193351,0.5231788079470199,0.5522875816993466,0.5429718875502009,0.5104895104895104,0.5258730466010825,0.019395772446828656,13,0.6381539685697235,0.6102296245195624,0.6086611044894716,0.6072298548182793,0.6342731453709258,0.6197095395535925,0.013564474288707948
0.08048033714294434,0.006661592897910919,0.005117464065551758,0.00041148735436765603,0.501,balanced,-1,1e-08,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08338651657104493,0.00544843049020725,0.005818939208984375,0.000978831448394202,0.501,balanced,-1,0.01000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.01000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08773512840270996,0.004297267828192771,0.006631326675415039,0.0006925195108177369,0.501,balanced,-1,0.020000010000000002,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09219269752502442,0.0073031927925179445,0.006264686584472656,0.0011217719056085674,0.501,balanced,-1,0.03000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.03000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0935513973236084,0.005113590881911794,0.006359624862670899,0.0003684498042751071,0.501,balanced,-1,0.04000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09299473762512207,0.004400902536615128,0.006475305557250977,0.0007706372955345074,0.501,balanced,-1,0.050000010000000004,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.050000010000000004}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09524564743041992,0.0038283775224719576,0.006709241867065429,0.00019571952950347152,0.501,balanced,-1,0.06000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09460735321044922,0.005520515596971962,0.007029533386230469,0.0007946631086705845,0.501,balanced,-1,0.07000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.07000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09433178901672364,0.00467958956365633,0.006990385055541992,0.0007637546237534618,0.501,balanced,-1,0.08000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09283657073974609,0.004140213768527296,0.0066569805145263675,0.0005910604907200025,0.501,balanced,-1,0.09000000999999999,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.09000000999999999}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.330317211151122,0.4618111418565645,0.004444313049316406,5.617384589600566e-05,0.501,balanced,109,1e-08,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 1e-08}",0.4982578397212544,0.5119735755573905,0.5549695740365111,0.5408,0.4919319668556476,0.5195865912341606,0.024411538590464608,45,0.6346936749081522,0.6138807429130009,0.6071746219982213,0.6069555080629493,0.6320792079207922,0.6189567511606231,0.012070326455212098
4.143321752548218,0.8770588085547275,0.004589223861694336,0.00035085072814166463,0.501,balanced,109,0.01000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.01000001}",0.49585333915320823,0.5172981878088961,0.5547445255474452,0.5418837675350702,0.492361414229594,0.5204282468548428,0.024655290721290333,39,0.635588176949018,0.6142410015649452,0.6076649545634136,0.6056954028574205,0.632016632016632,0.6190412335902858,0.012431696978161672
3.8690742015838624,0.620307167658157,0.0044632434844970705,0.0002641618208091271,0.501,balanced,109,0.020000010000000002,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.020000010000000002}",0.49585333915320823,0.5172981878088961,0.5547445255474452,0.5418837675350702,0.4907975460122699,0.520115473211378,0.0250166304877568,42,0.635588176949018,0.6142410015649452,0.6083950617283951,0.6056954028574205,0.6302837864655685,0.6188406859130695,0.011953992082787624
3.822729778289795,0.5867963297081982,0.004416561126708985,0.0002182356412101425,0.501,balanced,109,0.03000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.03000001}",0.49585333915320823,0.5172981878088961,0.5547445255474452,0.5418837675350702,0.4907975460122699,0.520115473211378,0.0250166304877568,42,0.635588176949018,0.6142410015649452,0.6083950617283951,0.6056954028574205,0.6302837864655685,0.6188406859130695,0.011953992082787624
3.5997533798217773,0.8530842666934106,0.004555606842041015,0.00027959388957492335,0.501,balanced,109,0.04000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.04000001}",0.4947368421052632,0.5186704965121051,0.5547445255474452,0.5418837675350702,0.4907975460122699,0.5201666355424307,0.025213966547412894,41,0.6344525256550763,0.6114202049780381,0.6083950617283951,0.6056954028574205,0.6302837864655685,0.6180493963368997,0.011903919211299123
