mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8136341571807861,0.053522066112907954,0.004654932022094727,0.0011559612964125653,balanced,entropy,30,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 30}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8236826896667481,0.05581189943358173,0.004671525955200195,0.0008013907972625581,balanced,entropy,31,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 31}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.807774019241333,0.05352908278718756,0.004626226425170898,0.0008259699341826802,balanced,entropy,32,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 32}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8156198501586914,0.05479736605882771,0.004593038558959961,0.0007726178598606301,balanced,entropy,33,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 33}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8100246906280517,0.05304361713627324,0.004516696929931641,0.0008197816070532833,balanced,entropy,34,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 34}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.815831184387207,0.054638208853910464,0.004808998107910157,0.000876254151910711,balanced,entropy,35,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 35}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8165685653686523,0.054109169047984226,0.004605007171630859,0.0006412103289695128,balanced,entropy,36,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 36}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8190607547760009,0.05381052732325882,0.0045814037322998045,0.0011110809462103843,balanced,entropy,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 37}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8194582462310791,0.05369274611705542,0.004956197738647461,0.0009671271311463657,balanced,entropy,38,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 38}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8107450008392334,0.05695485469440456,0.004789304733276367,0.0010424836315777357,balanced,entropy,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 39}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8127110958099365,0.05336432075662299,0.004614448547363282,0.000870851523138178,balanced,entropy,40,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 40}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8199379920959473,0.055241337919156995,0.004682159423828125,0.0009273512404610093,balanced,entropy,41,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 41}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.812014389038086,0.0550425538154396,0.004733848571777344,0.0008857418086949866,balanced,entropy,42,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 42}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8169243335723877,0.05532076078424414,0.004521751403808593,0.0008386001798963154,balanced,entropy,43,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 43}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8203355312347412,0.0545814040834952,0.0045012950897216795,0.0006046413509221574,balanced,entropy,44,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 44}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8252764225006104,0.0579862040305244,0.004763555526733398,0.0006087420782309212,balanced,entropy,45,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 45}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8095812797546387,0.05316007797848444,0.004431867599487304,0.0006223140096150748,balanced,entropy,46,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 46}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8114279270172119,0.05224739561407063,0.004474830627441406,0.0009385294646395232,balanced,entropy,47,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 47}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8217757225036622,0.0552723484381273,0.004933881759643555,0.001026565279049051,balanced,entropy,48,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 48}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8118714332580567,0.05425231834251501,0.0047512054443359375,0.0009881736432800932,balanced,entropy,49,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 49}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
