mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0024564266204833984,0.0005283874699686367,0.10808520317077637,0.002508926186787053,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.6572906687104809,0.6701858593600307,0.640275914926231,0.6484975810959273,0.6533016595031127,0.6539118735830767,0.009920669000152683,21,0.7583072698970915,0.7658086151067041,0.7337175588288989,0.7426494221719044,0.740440291096794,0.7481846314202787,0.011941374699297656
0.00252685546875,0.0004928307213353019,0.11105384826660156,0.00322800346494757,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6977007089480745,0.6862521555853612,0.6635370760682123,0.6863616213403233,0.6763728003392248,0.6820452183784529,0.011457938747855563,6,0.7516574904153815,0.7563855418792578,0.7575073506096682,0.7458680733786515,0.7449455033029029,0.7512727919171723,0.005184659890260889
0.002446556091308594,0.00028728572547484727,0.11312408447265625,0.00399072767980787,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6760682123012073,0.6625407166123779,0.6399597624065914,0.6353333461827573,0.6439103367191564,0.651568570114144,0.015348002017636106,25,0.6965056979235728,0.7019982368145434,0.6982610763598628,0.7036562198673083,0.6995671686183456,0.6999976799167266,0.002560555119643449
0.0022625446319580076,0.0003080419489782252,0.11336288452148438,0.002760874576902356,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6810021076834644,0.6753017819505652,0.6561601839432842,0.6584044870188692,0.6632085654260548,0.6668184925341984,0.009702587014461993,13,0.7027813409818108,0.7139429775253908,0.7092917951822278,0.7014818688145531,0.6996972938743986,0.7054390552756762,0.00534510790090978
0.0022920608520507813,0.0003090552494661973,0.10998415946960449,0.003572163210221853,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6546656447595325,0.6460241425560453,0.6234431883502588,0.6366632615693001,0.6463533334618276,0.6414298741274602,0.010648983308651643,33,0.6637768681598493,0.6748886598829668,0.6812994244424586,0.6825525418199787,0.6638312953039774,0.6732697579218461,0.00815433623924994
0.00213770866394043,0.00036913388247835065,0.10878205299377441,0.00408001547190104,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6682410423452769,0.6491473462349109,0.6367024334163632,0.6481988319873561,0.6538172426420985,0.6512214882287286,0.010206763875372846,26,0.6831274682194229,0.6767935727806443,0.6900180642433675,0.6865030726350785,0.6752235515919656,0.6823331458940958,0.00562690693786215
0.0019775867462158204,0.000370477174756912,0.10994200706481934,0.002986630831726672,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.6311362329948266,0.6257520597815673,0.6242575205978157,0.6194273654183451,0.6385906751729853,0.627832170359467,0.006546442875360688,41,0.6442226850383864,0.6607003017112988,0.6763407656164423,0.6568573011662101,0.6495412035326908,0.6575324514130056,0.011002306214379975
0.0021920204162597656,0.0004902244296875224,0.11294183731079102,0.006198757795021948,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6278789040045987,0.6203678865683082,0.6231270358306189,0.6444259198581423,0.6385906751729853,0.6308726579402085,0.009192077157809736,40,0.6508826737001911,0.6636729747388851,0.6728300087438625,0.6752364441864593,0.6533184338915726,0.6631881070521941,0.009871149182181245
0.002236604690551758,0.00040462118138787247,0.11474637985229492,0.00350260359313579,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6087373059973176,0.6146196589384939,0.6133071469630197,0.6172831177842452,0.6203236127440587,0.6148521525605781,0.003890290427591268,45,0.6292199946191616,0.6459011943539631,0.6396213475156861,0.6492899478539527,0.6267135157565494,0.6381492000198625,0.008909348801862739
0.002234029769897461,0.00019460882892258292,0.12019290924072265,0.013982589543981726,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6172446828894425,0.6110461774286262,0.6175608354090822,0.5949443941175335,0.6310448509145576,0.6143688893083752,0.011699667117900665,46,0.6381193969617479,0.6563253677706993,0.6527419455574451,0.6519539176696905,0.6357233405132092,0.6469727936945583,0.008372552558333616
0.002019643783569336,0.0003218631391113429,0.1091855525970459,0.002030018441399328,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6119946349875455,0.6071086415022036,0.6039854378233378,0.5858518204421486,0.6162519515062737,0.6050405322759251,0.010462329428641899,49,0.6202707474561125,0.6359340318814679,0.632780596312204,0.6359874887864411,0.6272765923253683,0.6304498913523189,0.005997628956012617
0.004920387268066406,0.004245107260067084,0.11245813369750976,0.005350540641696631,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.618691320176279,0.5995976240659131,0.617876987928722,0.6132933716246167,0.625127691151244,0.6149152074975742,0.008539723183267772,44,0.621261638465308,0.6453673142890086,0.6421640338992821,0.6420041328261047,0.6329640254637736,0.6367522289886954,0.008779506839780998
0.0019769668579101562,0.00033857667876417995,0.11379017829895019,0.004801973833465103,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6026729258478636,0.6002299291051926,0.6043015903429776,0.5920677293140334,0.6155195343368733,0.6029579154034584,0.007556614911193419,50,0.6090322417918193,0.630798814293813,0.6350470342932364,0.6304082934762272,0.6138311154073101,0.6238234998524812,0.01035964580362467
0.001735353469848633,0.0002593620971176033,0.109470796585083,0.0023389041746349837,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6152519639777736,0.6133071469630197,0.6160662962253306,0.5882948171848196,0.6297968506061715,0.6125452003824877,0.013456135815524057,47,0.6023680493499755,0.6352734378753375,0.6263241907122885,0.6291867951048918,0.6191113824219369,0.6224527710928861,0.01130721355375331
0.002139568328857422,0.00037543252130516183,0.11066961288452148,0.004018737902356936,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6088714313086798,0.607740946541483,0.6046177428626174,0.5775735790143205,0.6141896189503304,0.6026020925587395,0.012883521934953207,51,0.5940793961930568,0.6173208949487379,0.6121358325406205,0.6231224784483793,0.6038033753412041,0.6100923954943996,0.010219372018112785
0.001859140396118164,0.000347268471515336,0.11041040420532226,0.003683668855537935,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6173788082008048,0.6036692853036981,0.6021747461199464,0.5923664784226045,0.6192924464660872,0.6069769383495185,0.010071055541572234,48,0.5990878998395357,0.6260935833501484,0.6123892604229724,0.625535192585379,0.6006240015734963,0.6127459875543064,0.01162183494329145
