mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07242040634155274,0.0012173417814166036,0.0005788326263427735,2.7984044928155995e-05,balanced,entropy,40,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 40}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07228598594665528,0.0034117976726675803,0.0005717754364013671,7.852110944030196e-05,balanced,entropy,41,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 41}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07259626388549804,0.0031958555364865345,0.0005634307861328125,5.021061313003487e-05,balanced,entropy,42,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 42}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07233748435974122,0.0026421264437982922,0.0005786418914794922,7.947675377524366e-05,balanced,entropy,43,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 43}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.0723607063293457,0.003053296082951433,0.0005458354949951172,5.1840248114633085e-05,balanced,entropy,44,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 44}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07297859191894532,0.0038365551269786886,0.0006114006042480469,9.418512848781073e-05,balanced,entropy,45,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 45}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07249312400817871,0.0028930569554717284,0.0005298614501953125,2.0669447046566467e-05,balanced,entropy,46,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 46}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07282605171203613,0.0023495318830125964,0.0005446910858154297,3.699365243090024e-05,balanced,entropy,47,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 47}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07240738868713378,0.0035888425897293375,0.0005594730377197265,8.154732401111421e-05,balanced,entropy,48,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 48}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07412381172180176,0.0031426745552263825,0.0005459785461425781,3.825024691913198e-05,balanced,entropy,49,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 49}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07271580696105957,0.0030928917689202868,0.0005494594573974609,4.230612563257799e-05,balanced,entropy,50,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 50}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
